nombre_carrera,ganador_etapa
La Vuelta ciclista a España,"[{'rider_name': 'RUIZ Bernardo', 'rider_url': 'rider/bernardo-ruiz', 'nationality': 'ES', 'stage_name': 'Stage 1 (ITT)'}, {'rider_name': 'GIELEN Frans', 'rider_url': 'rider/frans-gielen', 'nationality': 'BE', 'stage_name': 'Stage 2'}, {'rider_name': 'LANGARICA Dalmacio', 'rider_url': 'rider/dalmacio-langarica', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': 'RUIZ Bernardo', 'rider_url': 'rider/bernardo-ruiz', 'nationality': 'ES', 'stage_name': 'Stage 4'}, {'rider_name': 'VERCELLONE Roberto', 'rider_url': 'rider/roberto-vercellone', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'LANGARICA Dalmacio', 'rider_url': 'rider/dalmacio-langarica', 'nationality': 'ES', 'stage_name': 'Stage 6'}, {'rider_name': 'PÉREZ LLÁCER José', 'rider_url': 'rider/jose-perez-llacer', 'nationality': 'ES', 'stage_name': 'Stage 7'}, {'rider_name': 'MESA Senén', 'rider_url': 'rider/senen-mesa', 'nationality': 'ES', 'stage_name': 'Stage 8'}, {'rider_name': 'GUAL Miguel', 'rider_url': 'rider/miguel-gual', 'nationality': 'ES', 'stage_name': 'Stage 9'}, {'rider_name': 'LESAGE Jean', 'rider_url': 'rider/jean-lesage', 'nationality': 'BE', 'stage_name': 'Stage 10'}, {'rider_name': 'LANGARICA Dalmacio', 'rider_url': 'rider/dalmacio-langarica', 'nationality': 'ES', 'stage_name': 'Stage 11'}, {'rider_name': 'RUIZ Bernardo', 'rider_url': 'rider/bernardo-ruiz', 'nationality': 'ES', 'stage_name': 'Stage 12'}, {'rider_name': 'MESA Senén', 'rider_url': 'rider/senen-mesa', 'nationality': 'ES', 'stage_name': 'Stage 13'}, {'rider_name': 'MESA Senén', 'rider_url': 'rider/senen-mesa', 'nationality': 'ES', 'stage_name': 'Stage 14'}, {'rider_name': 'LESAGE Jean', 'rider_url': 'rider/jean-lesage', 'nationality': 'BE', 'stage_name': 'Stage 15'}, {'rider_name': 'GUAL Miguel', 'rider_url': 'rider/miguel-gual', 'nationality': 'ES', 'stage_name': 'Stage 16'}, {'rider_name': 'GUAL Miguel', 'rider_url': 'rider/miguel-gual', 'nationality': 'ES', 'stage_name': 'Stage 17'}, {'rider_name': 'LESAGE Jean', 'rider_url': 'rider/jean-lesage', 'nationality': 'BE', 'stage_name': 'Stage 18'}, {'rider_name': 'GUAL Miguel', 'rider_url': 'rider/miguel-gual', 'nationality': 'ES', 'stage_name': 'Stage 19'}, {'rider_name': 'RUÍZ Victorio', 'rider_url': 'rider/victorio-ruiz', 'nationality': 'ES', 'stage_name': 'Stage 20'}]"
La Vuelta ciclista a España,"[{'rider_name': 'BRAECKEVELT Omer', 'rider_url': 'rider/omer-braekevelt', 'nationality': 'BE', 'stage_name': 'Stage 1'}, {'rider_name': 'EVENS Rik', 'rider_url': 'rider/rik-evens', 'nationality': 'BE', 'stage_name': 'Stage 2'}, {'rider_name': 'RODRÍGUEZ Emilio', 'rider_url': 'rider/emilio-rodriguez', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': 'MIRÓ Agustín', 'rider_url': 'rider/agust-miro', 'nationality': 'ES', 'stage_name': 'Stage 4a'}, {'rider_name': 'RODRÍGUEZ Emilio', 'rider_url': 'rider/emilio-rodriguez', 'nationality': 'ES', 'stage_name': 'Stage 4b'}, {'rider_name': 'GELABERT Antonio', 'rider_url': 'rider/antonio-gelabert', 'nationality': 'ES', 'stage_name': 'Stage 5'}, {'rider_name': 'RODRÍGUEZ Emilio', 'rider_url': 'rider/emilio-rodriguez', 'nationality': 'ES', 'stage_name': 'Stage 6'}, {'rider_name': 'RODRÍGUEZ Emilio', 'rider_url': 'rider/emilio-rodriguez', 'nationality': 'ES', 'stage_name': 'Stage 7'}, {'rider_name': 'CAPÓ Bernardo', 'rider_url': 'rider/bernardo-capo', 'nationality': 'ES', 'stage_name': 'Stage 8a (ITT)'}, {'rider_name': 'RUIZ Bernardo', 'rider_url': 'rider/bernardo-ruiz', 'nationality': 'ES', 'stage_name': 'Stage 8b'}, {'rider_name': 'DREI Umberto', 'rider_url': 'rider/umberto-drei', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'SERRA José', 'rider_url': 'rider/jose-serra', 'nationality': 'ES', 'stage_name': 'Stage 10'}, {'rider_name': 'EVENS Rik', 'rider_url': 'rider/rik-evens', 'nationality': 'BE', 'stage_name': 'Stage 11'}, {'rider_name': 'NAVARRO Luis', 'rider_url': 'rider/luis-navarro', 'nationality': 'ES', 'stage_name': 'Stage 12'}, {'rider_name': 'SÁNCHEZ Antonio', 'rider_url': 'rider/antonio-sanchez-velando', 'nationality': 'ES', 'stage_name': 'Stage 13 (ITT)'}, {'rider_name': 'DREI Umberto', 'rider_url': 'rider/umberto-drei', 'nationality': 'IT', 'stage_name': 'Stage 14'}, {'rider_name': 'DREI Umberto', 'rider_url': 'rider/umberto-drei', 'nationality': 'IT', 'stage_name': 'Stage 15'}, {'rider_name': 'RIDOLFI Alighiero', 'rider_url': 'rider/alighiero-ridolfi', 'nationality': 'IT', 'stage_name': 'Stage 16'}, {'rider_name': 'DREI Umberto', 'rider_url': 'rider/umberto-drei', 'nationality': 'IT', 'stage_name': 'Stage 17'}, {'rider_name': 'GELABERT Antonio', 'rider_url': 'rider/antonio-gelabert', 'nationality': 'ES', 'stage_name': 'Stage 18'}, {'rider_name': 'TROBAT Andrés', 'rider_url': 'rider/andres-trobat', 'nationality': 'ES', 'stage_name': 'Stage 19a (ITT)'}, {'rider_name': 'SERRA José', 'rider_url': 'rider/jose-serra', 'nationality': 'ES', 'stage_name': 'Stage 19b'}, {'rider_name': 'GARCÍA Victorio', 'rider_url': 'rider/victorio-garcia', 'nationality': 'ES', 'stage_name': 'Stage 20'}, {'rider_name': 'CAPÓ Bernardo', 'rider_url': 'rider/bernardo-capo', 'nationality': 'ES', 'stage_name': 'Stage 21'}, {'rider_name': 'RODRÍGUEZ Emilio', 'rider_url': 'rider/emilio-rodriguez', 'nationality': 'ES', 'stage_name': 'Stage 22'}]"
La Vuelta ciclista a España,"[{'rider_name': 'BAUVIN Gilbert', 'rider_url': 'rider/gilbert-bauvin', 'nationality': 'FR', 'stage_name': 'Stage 1'}, {'rider_name': 'BAUVIN Gilbert', 'rider_url': 'rider/gilbert-bauvin', 'nationality': 'FR', 'stage_name': 'Stage 2'}, {'rider_name': 'GELABERT Antonio', 'rider_url': 'rider/antonio-gelabert', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': 'GALDEANO Jesús', 'rider_url': 'rider/jesus-galdeano', 'nationality': 'ES', 'stage_name': 'Stage 4'}, {'rider_name': 'COMPANY Gabriel', 'rider_url': 'rider/gabriel-company', 'nationality': 'ES', 'stage_name': 'Stage 5'}, {'rider_name': 'BAFFI Pierino', 'rider_url': 'rider/pierino-baffi', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'MAGNI Fiorenzo', 'rider_url': 'rider/fiorenzo-magni', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'ITURAT Vicente', 'rider_url': 'rider/vicente-iturat', 'nationality': 'ES', 'stage_name': 'Stage 8'}, {'rider_name': 'BAFFI Pierino', 'rider_url': 'rider/pierino-baffi', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'ULIANA Antonio', 'rider_url': 'rider/antonio-uliana', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'PIAZZA Donato', 'rider_url': 'rider/donato-piazza', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'Italy A', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 12 (TTT)'}, {'rider_name': 'MAGNI Fiorenzo', 'rider_url': 'rider/fiorenzo-magni', 'nationality': 'IT', 'stage_name': 'Stage 13'}, {'rider_name': 'PIAZZA Donato', 'rider_url': 'rider/donato-piazza', 'nationality': 'IT', 'stage_name': 'Stage 14'}, {'rider_name': 'MAGNI Fiorenzo', 'rider_url': 'rider/fiorenzo-magni', 'nationality': 'IT', 'stage_name': 'Stage 15'}]"
La Vuelta ciclista a España,"[{'rider_name': 'VAN STEENBERGEN Rik', 'rider_url': 'rider/rik-van-steenbergen', 'nationality': 'BE', 'stage_name': 'Stage 1'}, {'rider_name': 'CONTERNO Angelo', 'rider_url': 'rider/angelo-conterno', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'POBLET Miguel', 'rider_url': 'rider/miguel-poblet', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': 'LE BER Claude', 'rider_url': 'rider/claude-le-ber', 'nationality': 'FR', 'stage_name': 'Stage 4'}, {'rider_name': 'POBLET Miguel', 'rider_url': 'rider/miguel-poblet', 'nationality': 'ES', 'stage_name': 'Stage 5'}, {'rider_name': 'POBLET Miguel', 'rider_url': 'rider/miguel-poblet', 'nationality': 'ES', 'stage_name': 'Stage 6'}, {'rider_name': 'VAN STEENBERGEN Rik', 'rider_url': 'rider/rik-van-steenbergen', 'nationality': 'BE', 'stage_name': 'Stage 7'}, {'rider_name': 'VAN STEENBERGEN Rik', 'rider_url': 'rider/rik-van-steenbergen', 'nationality': 'BE', 'stage_name': 'Stage 8'}, {'rider_name': 'KOBLET Hugo', 'rider_url': 'rider/hugo-koblet', 'nationality': 'CH', 'stage_name': 'Stage 9'}, {'rider_name': 'France', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 10a (TTT)'}, {'rider_name': 'BAUVIN Gilbert', 'rider_url': 'rider/gilbert-bauvin', 'nationality': 'FR', 'stage_name': 'Stage 10b'}, {'rider_name': 'VAN STEENBERGEN Rik', 'rider_url': 'rider/rik-van-steenbergen', 'nationality': 'BE', 'stage_name': 'Stage 11'}, {'rider_name': 'ASTRUA Giancarlo', 'rider_url': 'rider/giancarlo-astrua', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'LE BER Claude', 'rider_url': 'rider/claude-le-ber', 'nationality': 'FR', 'stage_name': 'Stage 13a (ITT)'}, {'rider_name': 'WALKOWIAK Roger', 'rider_url': 'rider/roger-walkowiak', 'nationality': 'FR', 'stage_name': 'Stage 13b'}, {'rider_name': 'VAN STEENBERGEN Rik', 'rider_url': 'rider/rik-van-steenbergen', 'nationality': 'BE', 'stage_name': 'Stage 14'}, {'rider_name': 'DEFILIPPIS Nino', 'rider_url': 'rider/nino-defilippis', 'nationality': 'IT', 'stage_name': 'Stage 15'}, {'rider_name': 'AZPURU Benigno', 'rider_url': 'rider/benigno-azpuru', 'nationality': 'ES', 'stage_name': 'Stage 16'}, {'rider_name': 'VAN STEENBERGEN Rik', 'rider_url': 'rider/rik-van-steenbergen', 'nationality': 'BE', 'stage_name': 'Stage 17'}]"
La Vuelta ciclista a España,"[{'rider_name': 'CHACÓN Miguel', 'rider_url': 'rider/miguel-chacon-diez', 'nationality': 'ES', 'stage_name': 'Stage 1'}, {'rider_name': 'MORALES Carmelo', 'rider_url': 'rider/carmelo-morales', 'nationality': 'ES', 'stage_name': 'Stage 2'}, {'rider_name': 'BAHAMONTES Federico', 'rider_url': 'rider/federico-bahamontes', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': '', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 4'}, {'rider_name': 'HASSENFORDER Roger', 'rider_url': 'rider/roger-hassenforder', 'nationality': 'FR', 'stage_name': 'Stage 5'}, {'rider_name': 'CHACÓN Miguel', 'rider_url': 'rider/miguel-chacon-diez', 'nationality': 'ES', 'stage_name': 'Stage 6'}, {'rider_name': 'ADRIAENSENS Jan', 'rider_url': 'rider/jan-adriaensens', 'nationality': 'BE', 'stage_name': 'Stage 7'}, {'rider_name': 'WALKOWIAK Roger', 'rider_url': 'rider/roger-walkowiak', 'nationality': 'FR', 'stage_name': 'Stage 8'}, {'rider_name': 'BENEDETTI Rino', 'rider_url': 'rider/rino-benedetti', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'TOGNACCINI Bruno', 'rider_url': 'rider/bruno-tognaccini', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'BAUVIN Gilbert', 'rider_url': 'rider/gilbert-bauvin', 'nationality': 'FR', 'stage_name': 'Stage 11'}, {'rider_name': 'BARONI Mario', 'rider_url': 'rider/mario-baroni', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'LOROÑO Jesús', 'rider_url': 'rider/jesus-lorono', 'nationality': 'ES', 'stage_name': 'Stage 13 (ITT)'}, {'rider_name': 'FERRAZ Antonio', 'rider_url': 'rider/antonio-ferraz', 'nationality': 'ES', 'stage_name': 'Stage 14'}, {'rider_name': 'BAENS Roger', 'rider_url': 'rider/roger-baens', 'nationality': 'BE', 'stage_name': 'Stage 15'}, {'rider_name': 'SUÁREZ Antonio', 'rider_url': 'rider/antonio-suarez', 'nationality': 'ES', 'stage_name': 'Stage 16'}]"
La Vuelta ciclista a España,"[{'rider_name': 'PACHECO Miguel', 'rider_url': 'rider/michel-pacheco', 'nationality': 'ES', 'stage_name': 'Stage 1'}, {'rider_name': 'JIMÉNEZ Antonio', 'rider_url': 'rider/antonio-jimenez', 'nationality': 'ES', 'stage_name': 'Stage 2'}, {'rider_name': 'BAFFI Pierino', 'rider_url': 'rider/pierino-baffi', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 4'}, {'rider_name': 'France', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 5a (TTT)'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 5b'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 6'}, {'rider_name': 'DESMET Gilbert', 'rider_url': 'rider/gilbert-desmet-i', 'nationality': 'BE', 'stage_name': 'Stage 7'}, {'rider_name': 'STABLINSKI Jean', 'rider_url': 'rider/jean-stablinski', 'nationality': 'FR', 'stage_name': 'Stage 8'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 9'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 10'}, {'rider_name': 'MARIGIL René', 'rider_url': 'rider/rene-marigil', 'nationality': 'ES', 'stage_name': 'Stage 11'}, {'rider_name': 'IZA Fausto', 'rider_url': 'rider/fausto-iza', 'nationality': 'ES', 'stage_name': 'Stage 12'}, {'rider_name': 'CARLESI Guido', 'rider_url': 'rider/guido-carlesi', 'nationality': 'IT', 'stage_name': 'Stage 13a (ITT)'}, {'rider_name': 'GRACZYK Jean', 'rider_url': 'rider/jean-graczyk', 'nationality': 'FR', 'stage_name': 'Stage 13b'}, {'rider_name': 'BAFFI Pierino', 'rider_url': 'rider/pierino-baffi', 'nationality': 'IT', 'stage_name': 'Stage 14'}, {'rider_name': 'LUYTEN Rik', 'rider_url': 'rider/rik-luyten', 'nationality': 'BE', 'stage_name': 'Stage 15'}, {'rider_name': 'LUYTEN Rik', 'rider_url': 'rider/rik-luyten', 'nationality': 'BE', 'stage_name': 'Stage 16'}]"
La Vuelta ciclista a España,"[{'rider_name': 'Saint-Raphaël - R. Geminiani - Dunlop', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 1a (TTT)'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 1b'}, {'rider_name': 'KARMANY Antonio', 'rider_url': 'rider/antonio-karmany', 'nationality': 'ES', 'stage_name': 'Stage 2'}, {'rider_name': 'ITURAT Vicente', 'rider_url': 'rider/vicente-iturat', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': 'BAHAMONTES Federico', 'rider_url': 'rider/federico-bahamontes', 'nationality': 'ES', 'stage_name': 'Stage 4'}, {'rider_name': 'SUÁREZ Antonio', 'rider_url': 'rider/antonio-suarez', 'nationality': 'ES', 'stage_name': 'Stage 5'}, {'rider_name': 'MAS Gabriel', 'rider_url': 'rider/gabriel-mas', 'nationality': 'ES', 'stage_name': 'Stage 6'}, {'rider_name': 'BARRUTIA Antonio', 'rider_url': 'rider/antonio-barrutia', 'nationality': 'ES', 'stage_name': 'Stage 7'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 8'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 9'}, {'rider_name': 'SUÁREZ Antonio', 'rider_url': 'rider/antonio-suarez', 'nationality': 'ES', 'stage_name': 'Stage 10'}, {'rider_name': 'VAN LOOY Rik', 'rider_url': 'rider/rik-van-looy', 'nationality': 'BE', 'stage_name': 'Stage 11'}, {'rider_name': 'CARDOSO José Carlos Sousa', 'rider_url': 'rider/jose-carlos-cardoso', 'nationality': 'PT', 'stage_name': 'Stage 12'}, {'rider_name': 'Saint-Raphaël - R. Geminiani - Dunlop', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 13 (TTT)'}, {'rider_name': 'RIVIÈRE Roger', 'rider_url': 'rider/roger-riviere', 'nationality': 'FR', 'stage_name': 'Stage 14 (ITT)'}, {'rider_name': 'SAN EMETERIO Julián', 'rider_url': 'rider/julio-san-emeterio', 'nationality': 'ES', 'stage_name': 'Stage 15'}, {'rider_name': 'RIVIÈRE Roger', 'rider_url': 'rider/roger-riviere', 'nationality': 'FR', 'stage_name': 'Stage 16'}, {'rider_name': 'MANZANEQUE Fernando', 'rider_url': 'rider/fernando-manzaneque', 'nationality': 'ES', 'stage_name': 'Stage 17'}]"
La Vuelta ciclista a España,"[{'rider_name': 'Faema', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 1 (TTT)'}, {'rider_name': 'ALBERDI Felipe', 'rider_url': 'rider/felipe-alberdi', 'nationality': 'ES', 'stage_name': 'Stage 2'}, {'rider_name': 'BARRUTIA Antonio', 'rider_url': 'rider/antonio-barrutia', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': 'DE MULDER Frans', 'rider_url': 'rider/frans-de-mulder', 'nationality': 'BE', 'stage_name': 'Stage 4'}, {'rider_name': 'GÓMEZ Antonio', 'rider_url': 'rider/antonio-gomez', 'nationality': 'ES', 'stage_name': 'Stage 5'}, {'rider_name': 'ASSIRELLI Nino', 'rider_url': 'rider/nino-assirelli', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'DE MULDER Frans', 'rider_url': 'rider/frans-de-mulder', 'nationality': 'BE', 'stage_name': 'Stage 7'}, {'rider_name': 'DECABOOTER Arthur', 'rider_url': 'rider/arthur-decabooter', 'nationality': 'BE', 'stage_name': 'Stage 8'}, {'rider_name': 'BOTELLA Salvador', 'rider_url': 'rider/salvador-botella', 'nationality': 'ES', 'stage_name': 'Stage 9'}, {'rider_name': 'SWEECK Alfons', 'rider_url': 'rider/alfons-sweeck', 'nationality': 'BE', 'stage_name': 'Stage 10'}, {'rider_name': 'ITURAT Vicente', 'rider_url': 'rider/vicente-iturat', 'nationality': 'ES', 'stage_name': 'Stage 11'}, {'rider_name': 'GALDEANO Jesús', 'rider_url': 'rider/jesus-galdeano', 'nationality': 'ES', 'stage_name': 'Stage 12'}, {'rider_name': 'BAHAMONTES Federico', 'rider_url': 'rider/federico-bahamontes', 'nationality': 'ES', 'stage_name': 'Stage 13'}, {'rider_name': 'SUÁREZ Antonio', 'rider_url': 'rider/antonio-suarez', 'nationality': 'ES', 'stage_name': 'Stage 14'}, {'rider_name': 'DECABOOTER Arthur', 'rider_url': 'rider/arthur-decabooter', 'nationality': 'BE', 'stage_name': 'Stage 15'}, {'rider_name': 'DE MULDER Frans', 'rider_url': 'rider/frans-de-mulder', 'nationality': 'BE', 'stage_name': 'Stage 16'}, {'rider_name': 'DE MULDER Frans', 'rider_url': 'rider/frans-de-mulder', 'nationality': 'BE', 'stage_name': 'Stage 17a'}, {'rider_name': 'KARMANY Antonio', 'rider_url': 'rider/antonio-karmany', 'nationality': 'ES', 'stage_name': 'Stage 17b (ITT)'}]"
La Vuelta ciclista a España,"[{'rider_name': 'Faema', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 1a (TTT)'}, {'rider_name': 'ROHRBACH Marcel', 'rider_url': 'rider/marcel-rohrbach', 'nationality': 'FR', 'stage_name': 'Stage 1b'}, {'rider_name': 'MAHÉ François', 'rider_url': 'rider/francois-mahe', 'nationality': 'FR', 'stage_name': 'Stage 2'}, {'rider_name': 'ITURAT Vicente', 'rider_url': 'rider/vicente-iturat', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': 'SEYNAEVE Marcel', 'rider_url': 'rider/marcel-seynaeve', 'nationality': 'BE', 'stage_name': 'Stage 4'}, {'rider_name': 'GALDEANO Jesús', 'rider_url': 'rider/jesus-galdeano', 'nationality': 'ES', 'stage_name': 'Stage 5'}, {'rider_name': 'SOLER Angelino', 'rider_url': 'rider/angelino-soler', 'nationality': 'ES', 'stage_name': 'Stage 6'}, {'rider_name': 'VAN MEENEN René', 'rider_url': 'rider/rene-van-meenen', 'nationality': 'BE', 'stage_name': 'Stage 7'}, {'rider_name': 'PÉREZ FRANCÉS José', 'rider_url': 'rider/jose-perez-frances', 'nationality': 'ES', 'stage_name': 'Stage 8'}, {'rider_name': 'BARBOSA Antonio da Silva Alves', 'rider_url': 'rider/antonio-da-silva-alves-barbosa', 'nationality': 'PT', 'stage_name': 'Stage 9'}, {'rider_name': 'OTAÑO Luis', 'rider_url': 'rider/luis-otano', 'nationality': 'ES', 'stage_name': 'Stage 10'}, {'rider_name': 'DECABOOTER Arthur', 'rider_url': 'rider/arthur-decabooter', 'nationality': 'BE', 'stage_name': 'Stage 11'}, {'rider_name': 'SUÁREZ Antonio', 'rider_url': 'rider/antonio-suarez', 'nationality': 'ES', 'stage_name': 'Stage 12 (ITT)'}, {'rider_name': 'MORENO Francisco', 'rider_url': 'rider/francisco-moreno-martinez', 'nationality': 'ES', 'stage_name': 'Stage 13'}, {'rider_name': 'MAHÉ François', 'rider_url': 'rider/francois-mahe', 'nationality': 'FR', 'stage_name': 'Stage 14'}, {'rider_name': 'KARMANY Antonio', 'rider_url': 'rider/antonio-karmany', 'nationality': 'ES', 'stage_name': 'Stage 15'}, {'rider_name': 'COMPANY Gabriel', 'rider_url': 'rider/gabriel-company', 'nationality': 'ES', 'stage_name': 'Stage 16'}]"
La Vuelta ciclista a España,"[{'rider_name': 'BARRUTIA Antonio', 'rider_url': 'rider/antonio-barrutia', 'nationality': 'ES', 'stage_name': 'Stage 1'}, {'rider_name': 'ALTIG Rudi', 'rider_url': 'rider/rudi-altig', 'nationality': 'DE', 'stage_name': 'Stage 2'}, {'rider_name': 'DEFILIPPIS Nino', 'rider_url': 'rider/nino-defilippis', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'ELLIOTT Seamus', 'rider_url': 'rider/seamus-elliott', 'nationality': 'IE', 'stage_name': 'Stage 4'}, {'rider_name': 'Saint-Raphaël - Helyett - Hutchinson', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 5 (TTT)'}, {'rider_name': 'GRACZYK Jean', 'rider_url': 'rider/jean-graczyk', 'nationality': 'FR', 'stage_name': 'Stage 6'}, {'rider_name': 'ALTIG Rudi', 'rider_url': 'rider/rudi-altig', 'nationality': 'DE', 'stage_name': 'Stage 7'}, {'rider_name': 'ANNAERT Jean-Claude', 'rider_url': 'rider/jean-claude-annaert', 'nationality': 'FR', 'stage_name': 'Stage 8'}, {'rider_name': 'GÓMEZ Antonio', 'rider_url': 'rider/antonio-gomez', 'nationality': 'ES', 'stage_name': 'Stage 9'}, {'rider_name': 'GELDERMANS Albertus', 'rider_url': 'rider/ab-geldermans', 'nationality': 'NL', 'stage_name': 'Stage 10'}, {'rider_name': 'STABLINSKI Jean', 'rider_url': 'rider/jean-stablinski', 'nationality': 'FR', 'stage_name': 'Stage 11'}, {'rider_name': 'BONO Ernesto', 'rider_url': 'rider/ernesto-bono', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'GRACZYK Jean', 'rider_url': 'rider/jean-graczyk', 'nationality': 'FR', 'stage_name': 'Stage 13'}, {'rider_name': 'GRACZYK Jean', 'rider_url': 'rider/jean-graczyk', 'nationality': 'FR', 'stage_name': 'Stage 14'}, {'rider_name': 'ALTIG Rudi', 'rider_url': 'rider/rudi-altig', 'nationality': 'DE', 'stage_name': 'Stage 15 (ITT)'}, {'rider_name': 'GRACZYK Jean', 'rider_url': 'rider/jean-graczyk', 'nationality': 'FR', 'stage_name': 'Stage 16'}, {'rider_name': 'SEGU José', 'rider_url': 'rider/jose-segu', 'nationality': 'ES', 'stage_name': 'Stage 17'}]"
La Vuelta ciclista a España,"[{'rider_name': 'BARRUTIA Antonio', 'rider_url': 'rider/antonio-barrutia', 'nationality': 'ES', 'stage_name': 'Stage 1a'}, {'rider_name': 'ANQUETIL Jacques', 'rider_url': 'rider/jacques-anquetil', 'nationality': 'FR', 'stage_name': 'Stage 1b (ITT)'}, {'rider_name': 'SEGU José', 'rider_url': 'rider/jose-segu', 'nationality': 'ES', 'stage_name': 'Stage 2'}, {'rider_name': 'BARRUTIA Antonio', 'rider_url': 'rider/antonio-barrutia', 'nationality': 'ES', 'stage_name': 'Stage 3'}, {'rider_name': 'LAUWERS Jan', 'rider_url': 'rider/jan-lauwers', 'nationality': 'BE', 'stage_name': 'Stage 4'}, {'rider_name': 'MALIEPAARD Bas', 'rider_url': 'rider/bas-maliepaard', 'nationality': 'NL', 'stage_name': 'Stage 5'}, {'rider_name': 'IGNOLIN Guy', 'rider_url': 'rider/guy-ignolin', 'nationality': 'FR', 'stage_name': 'Stage 6'}, {'rider_name': 'URIONA Valentín', 'rider_url': 'rider/valentin-uriona', 'nationality': 'ES', 'stage_name': 'Stage 7'}, {'rider_name': 'PÉREZ FRANCÉS José', 'rider_url': 'rider/jose-perez-frances', 'nationality': 'ES', 'stage_name': 'Stage 8'}, {'rider_name': 'BAENS Roger', 'rider_url': 'rider/roger-baens', 'nationality': 'BE', 'stage_name': 'Stage 9'}, {'rider_name': 'STABLINSKI Jean', 'rider_url': 'rider/jean-stablinski', 'nationality': 'FR', 'stage_name': 'Stage 10'}, {'rider_name': 'LAUWERS Jan', 'rider_url': 'rider/jan-lauwers', 'nationality': 'BE', 'stage_name': 'Stage 11'}, {'rider_name': 'AERENHOUTS Frans', 'rider_url': 'rider/frans-aerenhouts', 'nationality': 'BE', 'stage_name': 'Stage 12a'}, {'rider_name': 'PACHECO Miguel', 'rider_url': 'rider/michel-pacheco', 'nationality': 'ES', 'stage_name': 'Stage 12b (ITT)'}, {'rider_name': 'ELLIOTT Seamus', 'rider_url': 'rider/seamus-elliott', 'nationality': 'IE', 'stage_name': 'Stage 13'}, {'rider_name': 'BAENS Roger', 'rider_url': 'rider/roger-baens', 'nationality': 'BE', 'stage_name': 'Stage 14'}, {'rider_name': 'IGNOLIN Guy', 'rider_url': 'rider/guy-ignolin', 'nationality': 'FR', 'stage_name': 'Stage 15'}]"
